state,population,householdsize,racepctblack,racePctWhite,racePctAsian,racePctHisp,agePct12t21,agePct12t29,agePct16t24,agePct65up,numbUrban,pctUrban,medIncome,pctWWage,pctWFarmSelf,pctWInvInc,pctWSocSec,pctWPubAsst,pctWRetire,medFamInc,perCapInc,whitePerCap,blackPerCap,indianPerCap,AsianPerCap,OtherPerCap,HispPerCap,NumUnderPov,PctPopUnderPov,PctLess9thGrade,PctNotHSGrad,PctBSorMore,PctUnemployed,PctEmploy,PctEmplManu,PctEmplProfServ,PctOccupManu,PctOccupMgmtProf,MalePctDivorce,MalePctNevMarr,FemalePctDiv,TotalPctDiv,PersPerFam,PctFam2Par,PctKids2Par,PctYoungKids2Par,PctTeen2Par,PctWorkMomYoungKids,PctWorkMom,NumKidsBornNeverMar,PctKidsBornNeverMar,NumImmig,PctImmigRecent,PctImmigRec5,PctImmigRec8,PctImmigRec10,PctRecentImmig,PctRecImmig5,PctRecImmig8,PctRecImmig10,PctSpeakEnglOnly,PctNotSpeakEnglWell,PctLargHouseFam,PctLargHouseOccup,PersPerOccupHous,PersPerOwnOccHous,PersPerRentOccHous,PctPersOwnOccup,PctPersDenseHous,PctHousLess3BR,MedNumBR,HousVacant,PctHousOccup,PctHousOwnOcc,PctVacantBoarded,PctVacMore6Mos,MedYrHousBuilt,PctHousNoPhone,PctWOFullPlumb,OwnOccLowQuart,OwnOccMedVal,OwnOccHiQuart,OwnOccQrange,RentLowQ,RentMedian,RentHighQ,RentQrange,MedRent,MedRentPctHousInc,MedOwnCostPctInc,MedOwnCostPctIncNoMtg,NumInShelters,NumStreet,PctForeignBorn,PctBornSameState,PctSameHouse85,PctSameCity85,PctSameState85,LemasSwornFT,LemasSwFTPerPop,LemasSwFTFieldOps,LemasSwFTFieldPerPop,LemasTotalReq,LemasTotReqPerPop,PolicReqPerOffic,PolicPerPop,RacialMatchCommPol,PctPolicWhite,PctPolicBlack,PctPolicHisp,PctPolicAsian,PctPolicMinor,OfficAssgnDrugUnits,NumKindsDrugsSeiz,PolicAveOTWorked,LandArea,PopDens,PctUsePubTrans,PolicCars,PolicOperBudg,LemasPctPolicOnPatr,LemasGangUnitDeploy,LemasPctOfficDrugUn,PolicBudgPerPop,ViolentCrimesPerPop
AL,159789,2.53,24.42,72.64,2.15,1.24,14.49,29.51,14.93,9.16,158829,99.35,32295,82.73,1.0,44.7,19.74,4.66,18.6,39961,16204,18910,8293,11032,15355,15978.0,13911,18093,11.63,6.44,17.99,33.33,5.51,64.97,19.12,25.02,8.51,39.02,10.06,31.1,13.84,12.02,3.02,72.62,68.35,82.27,72.41,61.46,69.35,4028,3.51,6216,17.33,26.03,37.64,43.18,0.67,1.01,1.46,1.68,94.33,0.7,3.68,2.56,2.46,2.64,2.21,63.99,2.74,41.0,3,4769,92.97,59.76,1.36,21.74,1968,4.74,0.25,58000,78200,109200,51200,258,329,412,154,405,23.3,16.4,11.7,296,39,3.89,54.34,49.73,76.06,82.45,282.0,174.49,275.0,170.16,102385.0,63350.4,363.1,174.5,78.31,93.97,5.32,0.35,0.0,5.67,14.0,8.0,86.2,170.3,938.2,0.06,242.0,14642871.0,97.52,5.0,4.96,90602.3,1343.3
IA,66467,2.46,12.14,86.63,0.68,0.8,13.45,24.52,11.73,14.03,66467,100.0,23578,69.27,1.26,42.93,32.71,10.51,21.02,29798,12475,13206,7173,3526,21103,4905.0,6414,11067,16.9,8.29,22.09,14.09,7.22,56.41,22.28,24.51,16.71,22.63,10.28,26.83,12.72,11.6,3.0,67.88,64.89,70.11,73.75,64.41,70.39,2348,4.0,625,5.6,7.84,10.24,13.6,0.05,0.07,0.1,0.13,97.01,0.24,3.85,2.58,2.42,2.56,2.17,68.98,2.06,50.61,2,1986,93.16,65.42,7.75,50.2,1955,4.04,0.33,27900,39800,56100,28200,191,250,305,114,326,25.6,16.2,13.5,9,4,0.94,78.16,56.66,87.62,93.38,115.0,172.04,102.0,152.6,37000.0,55353.6,321.7,172.0,89.24,97.39,2.61,0.0,0.0,2.61,5.0,8.0,172.6,62.7,1059.3,1.37,37.0,5329911.0,88.7,10.0,4.35,79737.8,661.25
TX,257453,2.88,4.8,76.14,0.93,50.38,15.48,28.43,13.25,9.22,257453,100.0,25773,79.1,1.08,31.82,22.88,8.87,14.11,29855,11755,12962,7802,12695,12815,7528.0,7562,50525,20.0,14.99,29.13,17.82,8.27,59.5,9.39,24.86,11.05,24.75,11.3,28.73,15.01,13.22,3.37,72.16,66.61,78.2,74.35,55.55,63.28,5773,2.76,13549,7.39,11.88,19.06,30.7,0.39,0.62,1.0,1.62,58.01,5.4,8.4,6.2,2.83,2.98,2.64,59.5,9.39,51.02,2,10737,89.28,56.59,7.5,39.87,1968,9.23,0.74,40100,56500,77300,37200,230,305,392,162,373,25.7,21.3,12.6,107,11,5.26,74.24,49.89,82.45,92.82,367.0,130.79,333.0,118.67,200000.0,71274.6,545.0,130.8,100.0,53.95,4.09,41.14,0.82,46.05,23.0,9.0,139.2,139.8,1841.2,1.86,202.0,21522684.0,90.74,10.0,6.27,76701.0,792.93
FL,84770,2.66,21.44,73.36,3.94,4.4,25.0,42.46,29.33,8.45,84770,100.0,21077,81.3,0.66,42.63,19.62,6.55,12.39,31321,11549,13322,6267,11591,8622,6632.0,8256,19860,26.33,5.08,15.16,40.49,6.59,55.61,4.65,48.76,6.16,38.51,7.94,52.7,12.54,10.29,2.98,64.19,59.11,73.3,69.09,59.6,68.72,3666,8.01,6908,30.37,42.72,55.34,62.35,2.47,3.48,4.51,5.08,88.85,0.92,4.01,2.26,2.35,2.54,2.18,50.9,4.91,52.33,2,2684,92.24,47.1,5.55,33.01,1969,5.89,0.45,47800,63800,88800,41000,222,305,411,189,383,33.2,19.5,12.1,35,7,8.15,43.16,34.0,55.72,81.04,192.0,215.38,162.0,181.72,64718.0,72597.8,337.1,215.4,86.15,77.73,11.37,0.47,0.95,12.8,16.0,7.0,75.3,36.1,2347.4,2.7,212.0,11961756.0,84.38,10.0,8.33,134181.59,1573.82
FL,66692,2.52,6.17,90.7,1.83,8.14,12.47,24.85,11.7,13.02,66692,100.0,41832,80.64,0.82,53.22,26.0,2.53,13.21,50382,21702,22402,15340,17358,15381,9891.0,14803,2339,3.54,3.84,12.34,31.73,3.91,66.72,9.19,24.38,4.97,37.33,8.24,27.15,12.08,10.27,2.97,80.7,79.43,91.84,76.66,59.08,68.12,590,1.28,9284,12.16,18.42,26.13,34.31,1.69,2.56,3.64,4.78,85.15,1.91,2.99,2.12,2.5,2.63,2.16,76.31,2.45,48.78,3,2910,90.1,72.6,0.24,24.54,1978,0.62,0.18,93300,130100,172900,79600,530,617,735,205,705,27.1,23.2,12.5,0,0,13.92,20.85,40.63,70.21,77.34,132.0,173.94,125.0,164.71,48367.0,63733.9,366.4,173.9,94.28,90.0,2.14,1.43,0.71,4.29,11.0,9.0,47.1,22.5,2959.4,0.87,101.0,8891999.0,94.7,5.0,8.33,117171.1,502.05
CA,226505,3.0,7.39,70.79,5.22,25.97,16.44,31.46,16.09,8.01,226505,100.0,34801,82.5,0.66,35.13,19.83,8.89,15.42,40054,14235,16092,11890,12339,12045,7741.0,8373,26280,11.94,8.84,22.23,19.32,6.91,62.31,16.66,24.97,14.75,26.24,9.97,34.8,14.76,12.41,3.4,73.0,68.1,83.12,76.2,54.93,63.13,6242,3.98,35060,16.36,27.88,37.43,49.06,2.53,4.31,5.79,7.59,74.97,5.97,10.38,7.53,2.92,3.05,2.75,58.86,10.82,47.14,3,4777,94.05,56.27,2.43,18.88,1969,3.63,0.33,105200,134800,170300,65100,419,512,629,210,575,29.6,23.9,11.3,174,12,15.48,50.09,40.25,68.49,89.05,954.0,392.82,623.0,256.53,69057.0,28435.0,72.4,392.8,94.12,75.58,7.97,14.47,1.47,23.27,20.0,9.0,146.8,80.5,2814.4,1.58,378.0,83652896.0,65.3,5.0,2.1,344450.5,1636.75
NJ,38125,2.64,4.0,76.72,1.95,73.26,12.96,28.23,13.58,12.39,38125,100.0,26361,75.16,0.39,25.19,26.1,11.64,10.45,29342,12047,12367,12007,10126,17523,10040.0,10444,6238,16.4,31.16,50.1,12.38,8.59,61.0,31.7,12.43,30.22,15.84,10.2,36.0,16.03,13.27,3.19,64.55,58.76,74.34,58.5,53.68,61.13,1566,6.02,23028,12.55,20.16,27.83,41.66,7.58,12.18,16.81,25.16,18.47,31.34,7.1,4.96,2.64,2.72,2.62,23.32,14.99,79.82,2,1375,91.29,22.66,3.93,32.51,1946,7.31,1.25,127100,162000,199800,72700,272,394,575,303,439,25.4,26.3,15.0,0,2,60.4,23.33,56.82,81.55,83.21,100.0,272.13,90.0,244.92,31908.0,86831.6,319.1,272.1,91.72,85.0,0.0,15.0,0.0,15.0,5.0,8.0,186.7,1.1,36199.2,25.05,24.0,4878000.0,90.0,0.0,5.0,132745.5,568.75
NC,75695,2.55,38.28,57.57,1.52,3.15,15.71,31.36,16.45,9.94,75695,100.0,24354,79.41,0.62,29.59,22.54,10.45,18.36,29288,12825,16279,7899,7669,12408,10701.0,10485,13764,18.75,8.6,20.87,23.79,7.33,60.87,12.22,29.83,14.87,30.03,11.16,30.31,15.91,13.7,2.99,62.94,56.08,71.54,61.74,57.46,65.76,3701,6.52,2622,17.05,19.76,26.74,29.1,0.59,0.68,0.93,1.01,92.92,0.74,3.85,2.68,2.47,2.57,2.35,56.3,3.06,44.17,3,2073,93.46,54.17,4.63,32.71,1969,6.64,0.42,49400,67900,94900,45500,212,309,383,171,405,27.2,22.6,14.0,102,29,3.46,55.65,46.81,72.3,78.5,220.0,257.36,174.0,203.55,158000.0,184829.91,718.2,257.4,85.91,70.45,26.82,0.0,2.73,29.55,4.0,5.0,18.2,42.1,1799.7,1.22,161.0,9624526.0,79.09,10.0,1.82,112588.6,2089.28
SD,99405,2.53,0.73,96.82,0.68,0.57,13.7,29.2,13.92,10.29,99405,100.0,27123,81.64,2.15,44.67,23.84,4.79,12.73,34144,13574,13840,7414,4274,6405,4450.0,5754,8205,8.61,7.94,16.75,22.72,3.0,71.01,12.88,25.6,12.99,25.28,9.77,29.13,11.49,10.68,3.03,76.25,75.91,85.01,80.91,79.56,82.97,1239,1.7,1680,21.43,27.5,33.99,45.48,0.36,0.46,0.57,0.77,95.97,0.7,3.49,2.26,2.42,2.74,1.97,66.14,1.59,52.48,2,1741,95.76,58.45,1.67,26.13,1965,3.4,0.23,46000,59000,78100,32100,256,336,407,151,380,24.7,20.0,12.6,107,18,1.69,65.17,47.84,76.45,85.5,134.0,121.39,124.0,112.33,48521.0,43956.2,362.1,121.4,97.55,98.51,1.49,0.0,0.0,1.49,4.0,7.0,97.7,44.9,2213.7,0.56,61.0,4962893.0,92.54,0.0,2.99,44959.8,430.31
VA,151976,2.92,27.41,70.67,1.25,1.26,14.33,27.6,12.44,7.8,146527,96.41,35737,85.51,0.59,34.01,18.83,5.21,19.19,39093,13817,15256,10227,19359,10075,11951.0,12765,13329,8.97,7.95,22.89,16.9,4.23,67.88,14.72,21.81,12.16,26.44,9.42,26.28,12.24,10.87,3.22,76.7,71.01,82.69,76.22,65.15,73.04,4413,4.04,2652,10.52,15.5,21.23,27.07,0.18,0.27,0.37,0.47,96.17,0.41,5.02,4.03,2.87,2.93,2.71,74.48,2.78,30.99,3,3777,93.22,72.96,8.05,32.14,1975,4.18,0.44,68200,88200,117100,48900,299,399,489,190,494,26.7,23.9,13.1,5,0,1.75,58.1,48.07,67.38,86.38,261.0,143.1,229.0,125.55,122309.0,67057.2,468.6,143.1,82.16,88.51,10.73,0.38,0.38,11.49,12.0,6.0,13.2,352.9,430.6,1.03,226.0,8150502.0,87.74,10.0,4.6,44686.0,430.93
WV,57287,2.26,14.25,84.1,1.28,0.62,11.96,22.74,10.7,16.39,57287,100.0,23584,66.79,0.25,40.59,34.75,10.33,22.18,32972,16067,17433,7206,14252,27841,2213.0,12194,10560,18.77,9.19,22.75,28.6,7.34,53.1,8.32,29.09,7.56,36.31,11.93,28.88,15.13,13.72,2.88,63.92,61.37,68.47,68.53,51.36,62.34,2249,4.78,1021,11.07,17.14,22.14,24.49,0.2,0.31,0.39,0.44,95.75,0.41,2.69,1.64,2.21,2.39,1.98,60.01,1.07,50.44,2,2805,90.02,55.46,3.21,48.81,1951,8.29,0.4,43400,66100,96700,53300,166,261,355,189,329,24.7,15.9,11.4,156,14,1.78,77.11,56.53,84.22,90.86,158.0,281.12,128.0,227.74,100000.0,177923.3,632.9,281.1,95.49,88.61,11.39,0.0,0.0,11.39,16.0,5.0,178.7,30.5,1876.5,5.26,102.0,5400000.0,81.01,0.0,10.13,96078.6,1368.23
VA,103907,2.68,47.33,51.21,0.8,1.31,13.98,28.08,13.58,12.82,103907,100.0,24601,76.39,0.29,25.79,26.67,10.41,22.15,28517,11158,14147,7935,10528,10842,8516.0,8903,17920,17.74,12.62,33.36,11.62,7.33,57.5,18.46,23.52,15.94,20.93,12.47,31.11,16.3,14.52,3.13,59.44,50.46,68.38,59.14,59.2,67.3,6631,7.93,1388,8.21,16.71,25.5,35.37,0.11,0.22,0.34,0.47,96.02,0.65,5.65,4.04,2.62,2.64,2.59,56.28,4.27,50.04,2,3542,91.62,55.87,7.65,39.16,1958,9.86,0.47,53800,67400,86400,32600,235,327,399,164,416,28.3,22.9,13.6,3,16,1.34,65.45,53.77,78.73,89.2,207.0,198.08,167.0,159.8,150000.0,143533.8,724.6,198.1,66.5,84.54,14.01,0.48,0.97,15.46,14.0,5.0,99.0,34.3,3026.2,3.49,181.0,10538438.0,80.68,0.0,6.76,100841.5,1308.07
AL,187106,2.67,42.34,56.53,0.73,0.8,15.6,28.57,14.27,10.53,187106,100.0,26311,78.37,0.67,33.75,25.73,8.47,16.02,31959,12755,17144,7035,11775,7019,5909.0,11360,32778,18.08,8.69,24.25,24.61,7.0,61.38,10.31,25.84,12.49,28.55,11.02,31.3,15.21,13.32,3.2,63.65,57.12,70.79,63.2,68.14,73.16,11465,7.93,2827,12.38,22.46,29.71,37.42,0.19,0.34,0.45,0.57,96.32,0.51,6.24,4.31,2.59,2.68,2.47,62.01,4.57,40.37,3,6668,91.3,60.08,7.84,31.51,1967,5.46,0.43,44100,62200,87900,43800,184,294,381,197,381,24.8,19.6,12.8,109,5,1.51,72.25,49.5,79.33,87.25,143.0,72.57,82.0,41.61,26711.0,13555.7,186.8,72.6,92.69,50.35,49.65,0.0,0.0,49.65,5.0,4.0,28.0,139.8,1338.0,1.54,53.0,4700000.0,57.34,0.0,3.5,23852.3,860.21
CA,108777,3.26,3.01,54.55,8.08,50.64,15.71,31.46,15.23,7.53,108777,100.0,31271,82.22,0.98,29.49,20.87,11.66,15.22,33121,11351,14318,11375,11467,12656,6149.0,6829,16652,15.58,23.31,37.7,13.02,10.81,61.85,10.03,17.8,14.34,17.77,9.28,32.84,14.91,12.12,3.67,71.15,66.11,77.12,73.85,62.22,67.53,4009,4.96,28740,13.08,24.21,35.89,44.78,3.45,6.4,9.48,11.83,52.85,16.42,15.8,11.97,3.21,3.12,3.28,44.98,22.21,58.77,2,1217,96.48,46.25,0.99,14.05,1970,3.97,0.73,132400,161500,194000,61600,434,528,647,213,580,28.3,24.4,11.2,68,86,26.42,49.63,41.54,79.66,89.25,132.0,109.62,127.0,105.47,91271.0,75796.4,691.4,109.6,73.48,81.06,2.27,11.36,5.3,18.94,11.0,13.0,123.8,19.3,5637.3,2.28,56.0,10183160.0,96.21,5.0,8.33,84566.5,1219.94
CA,109199,2.92,21.15,50.46,22.95,10.78,14.35,27.49,13.44,9.96,109199,100.0,36605,79.57,0.56,34.19,22.23,10.85,22.12,41183,14271,16380,12108,11478,12510,10440.0,10988,9007,8.48,6.8,19.04,19.2,6.55,62.7,13.74,22.94,11.76,23.56,10.68,31.28,14.29,12.51,3.33,72.02,67.59,79.37,73.37,63.04,70.66,2818,3.48,19770,12.34,20.29,31.66,40.52,2.23,3.67,5.73,7.34,75.03,2.48,9.13,6.77,2.85,2.95,2.68,64.16,9.25,47.35,3,2519,93.69,61.88,2.02,26.36,1965,3.05,0.22,105900,140600,186200,80300,383,511,629,246,578,28.0,25.5,12.1,47,9,18.1,46.72,43.03,65.04,86.92,131.0,116.92,123.0,109.78,84389.0,75317.7,644.2,116.9,82.53,67.18,15.27,10.69,6.11,31.3,15.0,6.0,294.8,31.3,3488.3,3.7,73.0,11981274.0,93.89,5.0,11.45,106933.7,1448.54
IN,126272,2.38,9.53,89.56,0.57,0.58,12.86,26.03,12.69,15.2,126272,100.0,22936,73.22,0.57,40.81,32.52,7.34,16.6,29368,12564,13116,7506,7813,13516,8017.0,9721,17812,14.61,11.05,27.61,14.56,7.12,58.54,20.29,23.99,18.18,21.85,12.68,27.86,15.86,14.41,2.94,66.64,63.36,72.56,68.16,66.97,73.89,4029,3.94,1173,18.84,24.38,38.87,41.35,0.18,0.23,0.36,0.38,96.85,0.55,3.22,2.07,2.3,2.47,2.06,63.31,2.05,59.88,2,5240,90.99,58.98,4.83,44.58,1952,6.69,0.23,33300,45500,62000,28700,202,264,336,134,340,25.8,17.9,12.8,79,4,0.93,69.11,53.99,85.31,91.43,243.0,186.06,216.0,165.39,93776.0,71804.0,385.9,186.1,93.68,95.88,4.12,0.0,0.0,4.12,8.0,8.0,301.3,42.2,2993.9,1.64,96.0,7822224.0,88.89,0.0,3.29,59894.5,591.12
TX,75450,2.57,28.17,66.12,0.51,8.91,15.38,28.48,14.9,12.94,75450,100.0,23661,75.06,0.9,35.1,29.04,7.19,13.93,30459,13400,16629,7041,8423,13328,6784.0,6445,14251,19.53,9.69,22.95,24.74,8.08,57.34,14.46,28.69,14.93,27.99,10.51,29.33,15.13,13.0,3.13,68.69,64.63,76.66,74.46,57.23,66.46,2381,4.12,4027,14.06,33.87,43.66,56.99,0.75,1.81,2.33,3.04,90.06,2.54,6.29,4.16,2.49,2.6,2.36,55.24,5.55,52.75,2,3479,89.41,52.8,3.85,43.49,1966,9.56,0.51,38500,60000,89300,50800,225,300,374,149,366,26.9,18.8,13.2,10,4,5.34,72.84,48.43,77.43,92.79,138.0,168.9,93.0,113.83,24178.0,29592.2,175.2,168.9,70.47,95.65,4.35,0.0,0.0,4.35,6.0,7.0,162.1,41.1,1836.7,0.33,53.0,5771720.0,67.39,5.0,4.35,70641.8,1141.93
CA,93643,2.38,1.75,82.59,6.77,22.61,11.49,26.98,12.39,13.2,93643,100.0,35959,78.77,0.56,41.1,23.57,6.77,13.88,42138,18897,20053,17113,11364,14960,11378.0,11731,7723,8.32,8.38,20.32,22.92,5.12,65.27,18.52,19.31,10.67,31.48,11.62,35.58,16.06,13.93,3.03,71.0,69.2,83.85,73.16,57.96,65.73,2089,3.52,24090,16.66,24.82,32.79,46.56,4.29,6.38,8.44,11.98,67.55,7.6,5.49,3.31,2.36,2.53,2.22,48.89,9.74,73.03,2,1941,95.29,45.7,1.24,21.17,1953,1.5,0.58,209400,262500,340800,131400,506,612,762,256,677,28.4,24.1,11.5,46,1,25.73,39.46,48.0,83.78,87.55,146.0,145.76,132.0,131.78,36494.0,36433.5,250.0,145.8,92.17,89.04,1.37,6.16,2.05,9.59,8.0,10.0,422.9,18.0,5210.5,3.23,64.0,18916568.0,90.41,5.0,5.48,188852.2,491.18
FL,92639,1.88,5.18,88.3,1.21,46.79,7.92,20.08,9.08,24.28,92639,100.0,15312,57.06,0.48,32.21,40.11,10.28,10.98,22020,16504,17568,8197,6306,11314,8144.0,10620,22993,25.22,16.88,34.51,21.2,8.9,47.01,6.68,22.48,8.65,29.5,15.93,33.74,17.03,16.52,2.73,58.32,55.67,67.86,51.6,57.28,62.86,2611,4.39,47537,16.26,23.04,29.99,43.09,8.35,11.82,15.39,22.11,39.58,18.15,3.61,1.56,1.85,2.04,1.77,31.48,15.45,91.61,1,13108,79.0,28.5,1.72,23.72,1961,9.01,0.88,123800,191300,322000,198200,296,379,508,212,427,35.1,25.2,13.7,61,20,51.31,11.48,38.19,71.29,73.61,313.0,341.97,293.0,320.12,182000.0,198844.09,581.5,342.0,100.0,81.79,1.6,16.61,0.0,18.21,18.0,8.0,117.2,7.3,12711.2,14.84,218.0,18470000.0,93.61,5.0,5.75,201794.0,1981.89
LA,198525,2.62,44.76,54.32,0.51,1.09,14.85,26.52,12.86,12.14,198528,100.0,22079,73.0,0.5,30.42,28.14,10.96,15.25,26894,11663,16718,5552,11755,10826,10102.0,9419,49215,25.26,10.01,25.92,19.61,11.45,54.26,12.86,29.93,12.91,26.97,12.47,31.13,16.58,14.75,3.2,57.58,49.49,61.71,57.85,63.76,69.41,17119,10.19,2095,19.24,26.11,33.13,37.61,0.2,0.28,0.35,0.4,97.08,0.44,7.0,4.79,2.57,2.64,2.48,61.96,5.1,46.25,3,11828,86.48,60.5,17.65,54.06,1964,6.45,0.76,35600,54800,79400,43800,180,269,346,166,351,28.1,20.7,13.5,115,14,1.06,73.93,56.29,86.49,92.37,421.0,211.55,322.0,161.8,509300.0,255920.59,1209.7,211.6,85.0,69.12,30.17,0.0,0.71,30.88,46.0,10.0,133.0,102.2,1943.4,3.38,242.0,14841055.0,76.48,5.0,10.93,74575.5,1291.41
NH,79662,2.57,1.62,95.15,1.93,3.02,12.12,28.51,12.71,9.14,79662,100.0,40505,84.8,1.18,50.24,20.88,4.16,12.92,46614,18010,18199,15181,11961,17049,9018.0,10798,5135,6.53,6.63,17.31,28.84,6.03,70.46,31.4,18.82,11.91,32.41,9.25,31.11,12.01,10.67,3.08,79.44,77.34,84.97,79.64,62.87,72.21,985,1.82,5573,18.27,25.46,32.08,40.66,1.28,1.78,2.24,2.84,84.94,1.75,3.68,2.49,2.53,2.74,2.25,62.46,1.59,51.12,2,2332,93.01,57.71,0.73,25.51,1969,3.73,0.3,116000,138800,166100,50100,440,574,686,246,645,26.0,23.2,14.8,26,2,7.0,37.01,47.72,71.02,73.34,158.0,196.43,137.0,170.32,61132.0,76001.7,386.9,196.4,97.05,98.1,0.63,1.27,0.0,1.9,8.0,6.0,159.7,32.0,2486.9,1.16,35.0,9732848.0,86.71,10.0,5.06,121002.6,84.54
NC,183521,2.45,33.95,63.88,1.43,0.96,16.19,31.46,17.63,10.54,183521,100.0,29184,82.31,0.57,38.73,23.42,5.02,13.22,36678,15644,19141,9327,11954,11286,10359.0,12777,20214,11.58,7.63,20.79,29.94,4.52,67.55,19.21,23.77,14.5,28.21,10.3,36.0,14.13,12.39,2.95,66.12,62.21,74.09,69.75,70.81,77.13,7233,5.86,4839,23.52,37.43,48.61,58.67,0.62,0.99,1.28,1.55,95.54,0.84,3.41,2.17,2.33,2.49,2.15,57.33,2.37,50.51,2,5506,93.15,53.67,6.57,29.48,1967,4.26,0.3,59400,78500,113200,53800,273,358,438,165,437,24.9,21.1,12.9,132,2,2.64,64.42,44.82,74.82,85.38,188.0,94.17,100.0,50.09,30740.0,15398.1,163.5,94.2,80.06,75.49,16.18,0.0,0.0,16.18,6.0,10.0,20.9,82.7,2220.1,1.57,105.0,14058589.0,53.19,10.0,3.19,70421.5,861.57
IN,741952,2.5,22.38,76.08,0.94,1.05,13.13,28.49,13.12,10.34,741952,100.0,29083,80.77,0.62,37.33,24.12,6.01,15.21,35039,14605,16222,9166,10636,15880,8857.0,10625,90608,12.47,6.95,23.46,21.87,5.58,65.6,15.86,23.44,13.81,27.22,12.77,31.03,16.24,14.63,3.07,66.06,61.88,75.27,66.89,67.45,73.22,33455,6.06,14188,14.97,21.58,27.95,35.52,0.29,0.41,0.53,0.68,95.61,0.55,5.0,3.25,2.46,2.67,2.18,61.69,2.47,52.98,2,28233,91.3,56.84,11.69,34.66,1962,5.6,0.33,39200,61100,88800,49600,262,343,428,166,409,24.3,17.6,12.3,563,137,1.91,69.53,47.61,82.54,90.9,1006.0,269.0,793.0,212.05,984719.0,263312.91,978.8,269.0,92.59,83.5,15.81,0.7,0.0,16.5,43.0,14.0,77.5,380.0,1952.4,3.23,417.0,56479836.0,78.83,5.0,4.27,151026.5,1682.47
OH,505616,2.53,46.56,49.49,1.01,4.59,13.56,27.3,13.11,12.69,505616,100.0,17822,65.0,0.28,23.61,30.79,21.95,16.83,22448,9258,11161,7369,9015,7867,7305.0,6357,142217,28.67,12.53,41.24,8.06,14.0,47.78,23.12,23.61,22.65,16.4,14.82,39.67,17.9,16.49,3.21,47.21,41.5,51.6,49.78,48.14,55.61,50152,12.2,20975,10.92,16.64,22.39,27.98,0.45,0.69,0.93,1.16,88.89,1.98,7.77,4.85,2.48,2.65,2.32,51.24,2.89,54.91,2,24524,89.07,47.93,16.23,52.12,1939,8.97,0.75,30200,40900,53700,23500,161,237,306,145,322,29.3,19.3,13.6,589,105,4.15,67.87,59.0,92.11,94.64,1761.0,355.7,1472.0,297.33,1016537.0,205330.3,577.2,355.7,77.43,72.06,24.59,3.29,0.06,27.94,59.0,9.0,88.3,79.8,6336.3,14.25,550.0,99470664.0,83.59,5.0,3.35,200920.8,1678.54
CO,98640,2.57,2.18,82.95,0.63,39.51,14.19,25.22,12.35,14.32,98640,100.0,20501,67.49,0.48,32.1,31.41,12.47,23.25,24997,10168,10872,6901,6879,9397,6537.0,7040,20778,21.65,12.19,26.79,13.77,9.28,49.54,13.12,29.22,15.46,23.4,12.64,28.72,15.24,14.02,3.07,64.25,60.53,65.2,68.41,54.21,63.38,3248,3.75,2234,13.65,18.53,23.63,27.62,0.31,0.42,0.54,0.63,81.47,1.72,4.91,3.41,2.5,2.58,2.36,66.74,3.73,51.39,2,2538,93.79,64.81,8.2,52.92,1957,6.42,0.29,36300,48700,66200,29900,172,250,325,153,303,28.1,20.8,12.7,92,56,2.26,68.27,56.18,85.83,92.32,167.0,162.18,151.0,146.64,100000.0,97114.7,598.8,162.2,99.4,79.64,0.0,19.76,0.0,19.76,5.0,2.0,39.7,37.2,2651.9,1.11,59.0,8316328.0,90.42,10.0,2.99,80763.8,1684.94
CA,93613,2.56,2.57,73.69,18.6,15.23,12.82,31.54,15.24,9.11,93613,100.0,44707,84.92,0.62,49.09,18.5,5.81,13.36,49460,19676,21326,16199,16205,15061,13742.0,13688,5657,6.23,6.55,16.45,30.77,4.43,70.44,37.74,17.29,9.93,34.44,11.11,40.54,14.67,12.87,3.06,72.88,69.03,86.38,74.03,63.37,70.9,1366,2.33,21501,18.48,29.18,42.02,54.75,4.24,6.7,9.65,12.57,69.77,5.24,6.08,3.82,2.49,2.65,2.35,50.13,9.29,57.35,2,1328,96.49,47.07,1.81,14.31,1964,0.64,0.27,224200,270400,323900,99700,608,737,913,305,779,25.8,22.5,11.3,114,0,22.97,43.7,44.67,74.36,83.76,144.0,151.52,132.0,138.89,115714.0,121756.8,803.6,151.5,82.24,86.18,1.32,5.26,1.97,8.55,6.0,14.0,138.3,19.0,4937.4,2.44,93.0,14981849.0,91.67,10.0,4.17,157642.3,482.97
CA,293742,4.1,2.62,67.99,9.73,65.15,17.89,38.27,20.24,5.02,293742,100.0,35162,87.24,0.54,26.16,16.16,8.45,10.53,34760,10019,10697,13360,13648,9590,7284.0,6570,51835,18.15,33.07,50.28,10.59,8.52,66.04,29.87,12.64,26.19,13.96,6.78,43.47,11.74,9.07,4.28,75.35,64.77,84.63,80.02,62.19,65.15,12135,6.25,149445,25.5,39.17,49.81,64.14,12.97,19.93,25.34,32.63,30.78,31.63,32.29,25.02,4.0,3.78,4.2,45.66,38.13,66.27,2,3362,95.52,48.29,3.24,14.66,1968,4.46,0.81,153600,185400,228000,74400,564,679,842,278,736,31.2,26.0,11.4,181,255,50.88,33.1,40.29,76.77,81.95,382.0,130.69,352.0,120.43,823795.0,281842.59,2156.5,130.7,97.05,70.42,2.36,24.61,2.09,28.53,22.0,7.0,105.1,28.1,10468.4,8.61,220.0,40256284.0,92.15,5.0,5.76,137727.7,1091.39
